time,y,true_probs,oracle,oracle_80,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_50_50_random_oracle,mix_80_20_random_oracle,mix_50_50_oracle_random,mix_80_20_oracle_random
8339,0,0.5419097531947078,0.0,0.2,0.5,0,1,0.4938848920863309,0.5322265625,0.5087890625,0.494140625,0.0,0.5,0.5,0.0
8340,0,0.5540849053717195,0.0,0.2,0.5,0,1,0.4938256803740559,0.515625,0.5009765625,0.494140625,0.5,0.5,0.0,0.0
8341,1,0.514268507956381,1.0,0.8,0.5,0,1,0.493886358187485,0.5,0.4921875,0.4931640625,1.0,1.0,0.5,0.5
8342,0,0.4006822278661149,0.0,0.2,0.5,0,1,0.4938271604938271,0.5146484375,0.5009765625,0.494140625,0.5,0.5,0.0,0.0
8343,0,0.4620529304263736,0.0,0.2,0.5,0,1,0.4937679769894535,0.4990234375,0.4921875,0.4931640625,0.0,0.5,0.5,0.0
8344,0,0.5595397240490622,0.0,0.2,0.5,0,1,0.493708807669263,0.484375,0.4853515625,0.4931640625,0.5,0.5,0.0,0.0
8345,1,0.4108860805239508,1.0,0.8,0.5,0,1,0.4937694704049844,0.4697265625,0.4775390625,0.4931640625,1.0,0.5,0.5,1.0
8346,1,0.6254900846406362,1.0,0.8,0.5,0,1,0.493830118605487,0.4853515625,0.4853515625,0.4931640625,0.5,1.0,1.0,0.5
8347,1,0.6070940619051584,1.0,0.8,0.5,0,1,0.4938907522759942,0.5009765625,0.4931640625,0.4931640625,1.0,0.5,0.5,1.0
8348,1,0.6368117993679003,1.0,0.8,0.5,0,1,0.4939513714217271,0.5166015625,0.5009765625,0.494140625,0.5,0.5,1.0,1.0
8349,1,0.5754042036108071,1.0,0.8,0.5,0,1,0.4940119760479042,0.53125,0.5087890625,0.494140625,1.0,0.5,0.5,1.0
8350,0,0.3638210171713786,0.0,0.2,0.5,0,1,0.4939528200215543,0.5458984375,0.517578125,0.494140625,0.5,0.5,0.0,0.0
8351,1,0.5214889850749812,1.0,0.8,0.5,0,1,0.4940134099616858,0.529296875,0.5087890625,0.494140625,1.0,1.0,0.5,0.5
8352,1,0.5766669659074031,1.0,0.8,0.5,0,1,0.494073985394469,0.54296875,0.5166015625,0.494140625,0.5,0.5,1.0,1.0
8353,1,0.4427853301602854,1.0,0.8,0.5,0,1,0.4941345463251137,0.556640625,0.5244140625,0.494140625,1.0,0.5,0.5,1.0
8354,1,0.4067395793812547,1.0,0.8,0.5,0,1,0.494195092758827,0.5703125,0.5322265625,0.494140625,0.5,0.5,1.0,1.0
8355,1,0.3653681120252284,1.0,0.8,0.5,0,1,0.4942556247008138,0.583984375,0.5400390625,0.494140625,1.0,0.5,0.5,1.0
8356,1,0.3941645959252943,1.0,0.8,0.5,0,1,0.4943161421562762,0.5966796875,0.5478515625,0.494140625,0.5,1.0,1.0,0.5
8357,1,0.5308219616769237,1.0,0.8,0.5,0,1,0.4943766451304139,0.6083984375,0.5556640625,0.4951171875,1.0,0.5,0.5,1.0
8358,1,0.5126305893671368,1.0,0.8,0.5,0,1,0.4944371336284244,0.6201171875,0.564453125,0.4951171875,0.5,0.5,1.0,1.0
8359,0,0.6474654928503807,0.0,0.2,0.5,0,1,0.494377990430622,0.6318359375,0.572265625,0.4951171875,0.0,0.5,0.5,0.0
8360,1,0.501986563836009,1.0,0.8,0.5,0,1,0.4944384642985289,0.6123046875,0.5615234375,0.4951171875,0.5,0.5,1.0,1.0
8361,0,0.4846659663161413,0.0,0.2,0.5,0,1,0.4943793350872997,0.625,0.5693359375,0.4951171875,0.0,0.0,0.5,0.5
8362,1,0.5542725017058561,1.0,0.8,0.5,0,1,0.4944397943321774,0.60546875,0.55859375,0.4951171875,0.5,0.5,1.0,1.0
8363,1,0.4101756943532489,1.0,0.8,0.5,0,1,0.4945002391200382,0.6171875,0.5673828125,0.4951171875,1.0,0.5,0.5,1.0
8364,1,0.6072834173324299,1.0,0.8,0.5,0,1,0.4945606694560669,0.62890625,0.5751953125,0.4951171875,0.5,0.5,1.0,1.0
8365,0,0.592120076932611,0.0,0.2,0.5,0,1,0.494501553908678,0.640625,0.5830078125,0.4951171875,0.0,0.5,0.5,0.0
8366,1,0.3954017330869185,1.0,0.8,0.5,0,1,0.4945619696426437,0.62109375,0.572265625,0.4951171875,0.5,1.0,1.0,0.5
8367,1,0.5239884812776751,1.0,0.8,0.5,0,1,0.4946223709369025,0.6328125,0.580078125,0.4951171875,1.0,0.5,0.5,1.0
8368,0,0.4760012763265349,0.0,0.2,0.5,0,1,0.4945632692077906,0.6435546875,0.587890625,0.4951171875,0.5,0.5,0.0,0.0
8369,0,0.5201526558023065,0.0,0.2,0.5,0,1,0.4945041816009558,0.6240234375,0.576171875,0.4951171875,0.0,0.5,0.5,0.0
8370,1,0.609537374311059,1.0,0.8,0.5,0,1,0.4945645681519531,0.60546875,0.5654296875,0.4951171875,0.5,0.5,1.0,1.0
8371,1,0.4235854277101318,1.0,0.8,0.5,0,1,0.4946249402771142,0.6171875,0.5732421875,0.4951171875,1.0,1.0,0.5,0.5
8372,1,0.3940918579270795,1.0,0.8,0.5,0,1,0.4946852979816075,0.62890625,0.58203125,0.4951171875,0.5,0.5,1.0,1.0
8373,1,0.5970977227641424,1.0,0.8,0.5,0,1,0.4947456412705995,0.6396484375,0.58984375,0.4951171875,1.0,0.5,0.5,1.0
8374,0,0.2275451236092319,0.0,0.2,0.5,0,1,0.4946865671641791,0.650390625,0.59765625,0.4951171875,0.5,0.5,0.0,0.0
8375,0,0.5026342877722383,0.0,0.2,0.5,0,1,0.4946275071633237,0.630859375,0.5859375,0.4951171875,0.0,0.5,0.5,0.0
8376,0,0.5031135652286276,0.0,0.2,0.5,0,1,0.494568461262982,0.6123046875,0.5751953125,0.4951171875,0.5,0.0,0.0,0.5
8377,1,0.4821290669958505,1.0,0.8,0.5,0,1,0.4946287896872762,0.59375,0.564453125,0.4951171875,1.0,0.5,0.5,1.0
8378,0,0.5419499313832603,0.0,0.2,0.5,0,1,0.4945697577276524,0.60546875,0.572265625,0.4951171875,0.5,0.5,0.0,0.0
8379,0,0.4131611468942163,0.0,0.2,0.5,0,1,0.4945107398568019,0.587890625,0.5615234375,0.4951171875,0.0,0.5,0.5,0.0
8380,1,0.5474706090192855,1.0,0.8,0.5,0,1,0.4945710535735592,0.5693359375,0.5517578125,0.4951171875,0.5,0.5,1.0,1.0
8381,1,0.450230737459999,1.0,0.8,0.5,0,1,0.4946313528990694,0.5830078125,0.5595703125,0.4951171875,1.0,1.0,0.5,0.5
8382,1,0.4386819435280432,1.0,0.8,0.5,0,1,0.4946916378384826,0.595703125,0.5673828125,0.4951171875,0.5,0.5,1.0,1.0
8383,0,0.4100691845413586,0.0,0.2,0.5,0,1,0.4946326335877862,0.607421875,0.5751953125,0.4951171875,0.0,0.5,0.5,0.0
8384,1,0.4304862740381889,1.0,0.8,0.5,0,1,0.4946929039952296,0.5888671875,0.564453125,0.4951171875,0.5,0.5,1.0,1.0
8385,0,0.525485799282392,0.0,0.2,0.5,0,1,0.4946339136656332,0.6015625,0.572265625,0.4951171875,0.0,0.5,0.5,0.0
8386,1,0.746278161595743,1.0,0.8,0.5,0,1,0.4946941695481102,0.5830078125,0.5625,0.4951171875,0.5,1.0,1.0,0.5
8387,1,0.6288022593749618,1.0,0.8,0.5,0,1,0.4947544110634239,0.595703125,0.5703125,0.4951171875,1.0,0.5,0.5,1.0
8388,1,0.6366351092678204,1.0,0.8,0.5,0,1,0.4948146382167123,0.6083984375,0.578125,0.4951171875,0.5,0.5,1.0,1.0
8389,0,0.2915859927109345,0.0,0.2,0.5,0,1,0.4947556615017878,0.6201171875,0.5859375,0.49609375,0.0,0.5,0.5,0.0
8390,0,0.6054540241964044,0.0,0.2,0.5,0,1,0.4946966988439995,0.6015625,0.57421875,0.4951171875,0.5,0.5,0.0,0.0
8391,0,0.4341553909583217,0.0,0.2,0.5,0,1,0.4946377502383222,0.5830078125,0.564453125,0.4951171875,0.0,0.0,0.5,0.5
8392,0,0.5701670729544481,0.0,0.2,0.5,0,1,0.4945788156797331,0.5654296875,0.5537109375,0.4951171875,0.5,0.5,0.0,0.0
8393,1,0.3515790110357152,1.0,0.8,0.5,0,1,0.494639027877055,0.5478515625,0.5439453125,0.4951171875,1.0,0.5,0.5,1.0
8394,1,0.5701834216740452,1.0,0.8,0.5,0,1,0.4946992257296009,0.5625,0.5517578125,0.4951171875,0.5,0.5,1.0,1.0
8395,1,0.426329738676745,1.0,0.8,0.5,0,1,0.4947594092424964,0.5751953125,0.560546875,0.4951171875,1.0,0.5,0.5,1.0
8396,1,0.3864631688906648,1.0,0.8,0.5,0,1,0.4948195784208646,0.587890625,0.568359375,0.4951171875,0.5,1.0,1.0,0.5
8397,0,0.5803426612548228,0.0,0.2,0.5,0,1,0.494760657299357,0.6005859375,0.576171875,0.49609375,0.0,0.5,0.5,0.0
8398,0,0.6947138352975805,0.0,0.2,0.5,0,1,0.4947017502083581,0.58203125,0.5654296875,0.4951171875,0.5,0.5,0.0,0.0
8399,0,0.5281815209201809,0.0,0.2,0.5,0,1,0.4946428571428571,0.564453125,0.5546875,0.4951171875,0.0,0.5,0.5,0.0
8400,1,0.5616346714779428,1.0,0.8,0.5,0,1,0.4947030115462445,0.5478515625,0.544921875,0.4951171875,0.5,0.5,1.0,1.0
8401,1,0.6690108978316325,1.0,0.8,0.5,0,1,0.4947631516305641,0.5615234375,0.5537109375,0.4951171875,1.0,1.0,0.5,0.5
8402,0,0.3240316805308231,0.0,0.2,0.5,0,1,0.4947042722837082,0.5751953125,0.5615234375,0.4951171875,0.5,0.5,0.0,0.0
8403,1,0.4905971294934209,1.0,0.8,0.5,0,1,0.4947643979057591,0.5576171875,0.55078125,0.4951171875,1.0,0.5,0.5,1.0
8404,0,0.3464376172701764,0.0,0.2,0.5,0,1,0.4947055324211779,0.5703125,0.55859375,0.49609375,0.5,0.5,0.0,0.0
8405,1,0.4517936019613667,1.0,0.8,0.5,0,1,0.4947656435879134,0.5537109375,0.548828125,0.4951171875,1.0,0.5,0.5,1.0
8406,0,0.4718602783088857,0.0,0.2,0.5,0,1,0.4947067919590817,0.5673828125,0.556640625,0.49609375,0.5,0.0,0.0,0.5
8407,1,0.6912941368938708,1.0,0.8,0.5,0,1,0.49476688867745,0.5498046875,0.546875,0.4951171875,1.0,0.5,0.5,1.0
8408,0,0.5178969889496772,0.0,0.2,0.5,0,1,0.4947080508978475,0.5634765625,0.5546875,0.49609375,0.5,0.5,0.0,0.0
8409,0,0.5269838914655061,0.0,0.2,0.5,0,1,0.4946492271105826,0.5458984375,0.544921875,0.4951171875,0.0,0.5,0.5,0.0
8410,1,0.4524371701270434,1.0,0.8,0.5,0,1,0.4947093092379027,0.529296875,0.5361328125,0.4951171875,0.5,0.5,1.0,1.0
8411,1,0.4941755721194323,1.0,0.8,0.5,0,1,0.4947693770803614,0.5439453125,0.5439453125,0.4951171875,1.0,1.0,0.5,0.5
8412,1,0.5610402674855071,1.0,0.8,0.5,0,1,0.4948294306430524,0.5576171875,0.5517578125,0.49609375,0.5,0.5,1.0,1.0
8413,0,0.4846234845678693,0.0,0.2,0.5,0,1,0.4947706203945805,0.5712890625,0.5595703125,0.49609375,0.0,0.5,0.5,0.0
8414,1,0.4692842319969642,1.0,0.8,0.5,0,1,0.4948306595365419,0.5537109375,0.5498046875,0.49609375,0.5,0.5,1.0,1.0
8415,1,0.5003142025340087,1.0,0.8,0.5,0,1,0.4948906844106464,0.5673828125,0.5576171875,0.49609375,1.0,0.5,0.5,1.0
8416,0,0.3817476147261682,0.0,0.2,0.5,0,1,0.4948318878460259,0.580078125,0.5654296875,0.49609375,0.5,0.0,0.0,0.5
8417,1,0.3155377726309527,1.0,0.8,0.5,0,1,0.4948918983131385,0.5625,0.5556640625,0.49609375,1.0,0.5,0.5,1.0
8418,1,0.3683008409928863,1.0,0.8,0.5,0,1,0.4949518945242903,0.576171875,0.5634765625,0.49609375,0.5,0.5,1.0,1.0
8419,1,0.5147934010647562,1.0,0.8,0.5,0,1,0.4950118764845606,0.5888671875,0.5712890625,0.49609375,1.0,0.5,0.5,1.0
8420,1,0.4346030916217626,1.0,0.8,0.5,0,1,0.4950718441990262,0.6015625,0.5791015625,0.49609375,0.5,0.5,1.0,1.0
8421,1,0.4633915408981544,1.0,0.8,0.5,0,1,0.4951317976727618,0.61328125,0.5869140625,0.49609375,1.0,1.0,0.5,0.5
8422,0,0.4422741499579279,0.0,0.2,0.5,0,1,0.495073014365428,0.625,0.5947265625,0.49609375,0.5,0.5,0.0,0.0
8423,1,0.4414929822114666,1.0,0.8,0.5,0,1,0.4951329534662868,0.6064453125,0.5830078125,0.49609375,1.0,0.5,0.5,1.0
8424,1,0.4707583200074694,1.0,0.8,0.5,0,1,0.4951928783382789,0.6181640625,0.5908203125,0.49609375,0.5,0.5,1.0,1.0
8425,1,0.315146966481872,1.0,0.8,0.5,0,1,0.4952527889864704,0.6298828125,0.5986328125,0.49609375,1.0,0.5,0.5,1.0
8426,1,0.4851066181881288,1.0,0.8,0.5,0,1,0.495312685415925,0.640625,0.6064453125,0.4970703125,0.5,1.0,1.0,0.5
8427,1,0.4248727775030346,1.0,0.8,0.5,0,1,0.4953725676317038,0.6513671875,0.6142578125,0.4970703125,1.0,0.5,0.5,1.0
8428,1,0.4284699010332534,1.0,0.8,0.5,0,1,0.4954324356388658,0.662109375,0.6220703125,0.4970703125,0.5,0.5,1.0,1.0
8429,0,0.6077841574649798,0.0,0.2,0.5,0,1,0.495373665480427,0.6728515625,0.6298828125,0.4970703125,0.0,0.5,0.5,0.0
8430,1,0.5623173727940357,1.0,0.8,0.5,0,1,0.4954335191554975,0.65234375,0.6171875,0.4970703125,0.5,0.5,1.0,1.0
8431,0,0.330316210953074,0.0,0.2,0.5,0,1,0.4953747628083491,0.6630859375,0.625,0.4970703125,0.0,0.0,0.5,0.5
8432,0,0.4148300987143692,0.0,0.2,0.5,0,1,0.4953160203960631,0.642578125,0.6123046875,0.4970703125,0.5,0.5,0.0,0.0
8433,0,0.4077474565788356,0.0,0.2,0.5,0,1,0.4952572919136827,0.623046875,0.599609375,0.4970703125,0.0,0.5,0.5,0.0
8434,0,0.5923324096620068,0.0,0.2,0.5,0,1,0.4951985773562537,0.6044921875,0.587890625,0.4970703125,0.5,0.5,0.0,0.0
8435,1,0.4604995569455644,1.0,0.8,0.5,0,1,0.4952584163110479,0.5859375,0.5771484375,0.49609375,1.0,0.5,0.5,1.0
8436,1,0.5709935396583533,1.0,0.8,0.5,0,1,0.4953182410809529,0.5986328125,0.5849609375,0.4970703125,0.5,1.0,1.0,0.5
8437,1,0.4957065817752226,1.0,0.8,0.5,0,1,0.495378051671012,0.611328125,0.5927734375,0.4970703125,1.0,0.5,0.5,1.0
8438,0,0.4350360415618668,0.0,0.2,0.5,0,1,0.4953193506339614,0.623046875,0.6005859375,0.4970703125,0.5,0.5,0.0,0.0
8439,1,0.4681462487022548,1.0,0.8,0.5,0,1,0.4953791469194313,0.603515625,0.5888671875,0.4970703125,1.0,0.5,0.5,1.0
8440,0,0.3127909133196663,0.0,0.2,0.5,0,1,0.4953204596611776,0.6162109375,0.5966796875,0.4970703125,0.5,0.5,0.0,0.0
8441,1,0.5072127135701441,1.0,0.8,0.5,0,1,0.4953802416488984,0.5966796875,0.5849609375,0.4970703125,1.0,1.0,0.5,0.5
8442,1,0.5291205743552797,1.0,0.8,0.5,0,1,0.495440009475305,0.609375,0.5927734375,0.4970703125,0.5,0.5,1.0,1.0
8443,1,0.4721651698120861,1.0,0.8,0.5,0,1,0.4954997631454287,0.62109375,0.6015625,0.4970703125,1.0,0.5,0.5,1.0
8444,1,0.5604954975868525,1.0,0.8,0.5,0,1,0.4955595026642984,0.6328125,0.609375,0.4970703125,0.5,0.5,1.0,1.0
8445,1,0.5670609271021589,1.0,0.8,0.5,0,1,0.4956192280369406,0.6435546875,0.6171875,0.4970703125,1.0,0.5,0.5,1.0
8446,1,0.5728397657720675,1.0,0.8,0.5,0,1,0.4956789392683793,0.654296875,0.625,0.4970703125,0.5,1.0,1.0,0.5
8447,0,0.6335928989849724,0.0,0.2,0.5,0,1,0.4956202651515151,0.6650390625,0.6328125,0.498046875,0.0,0.5,0.5,0.0
8448,0,0.4127249625679923,0.0,0.2,0.5,0,1,0.4955616049236596,0.64453125,0.619140625,0.4970703125,0.5,0.5,0.0,0.0
8449,1,0.4817952060286583,1.0,0.8,0.5,0,1,0.4956213017751479,0.625,0.6064453125,0.4970703125,1.0,0.5,0.5,1.0
8450,1,0.4723351139590901,1.0,0.8,0.5,0,1,0.4956809844988759,0.63671875,0.6142578125,0.4970703125,0.5,0.5,1.0,1.0
8451,0,0.553854868869273,0.0,0.2,0.5,0,1,0.4956223379081874,0.6474609375,0.6220703125,0.498046875,0.0,0.0,0.5,0.5
8452,0,0.3757808991590499,0.0,0.2,0.5,0,1,0.4955637051934224,0.6279296875,0.609375,0.4970703125,0.5,0.5,0.0,0.0
8453,0,0.4351066297605326,0.0,0.2,0.5,0,1,0.4955050863496569,0.609375,0.59765625,0.4970703125,0.0,0.5,0.5,0.0
8454,1,0.4105830373760526,1.0,0.8,0.5,0,1,0.4955647545830869,0.5908203125,0.5859375,0.4970703125,0.5,0.5,1.0,1.0
8455,0,0.5101467932937134,0.0,0.2,0.5,0,1,0.4955061494796594,0.603515625,0.59375,0.4970703125,0.0,0.5,0.5,0.0
8456,1,0.4947900645804339,1.0,0.8,0.5,0,1,0.49556580347641,0.5849609375,0.58203125,0.4970703125,0.5,1.0,1.0,0.5
8457,0,0.4389395862020692,0.0,0.2,0.5,0,1,0.495507212106881,0.59765625,0.58984375,0.4970703125,0.0,0.5,0.5,0.0
8458,0,0.2020254374540314,0.0,0.2,0.5,0,1,0.4954486345903771,0.5791015625,0.5791015625,0.4970703125,0.5,0.5,0.0,0.0
8459,0,0.4310762541805916,0.0,0.2,0.5,0,1,0.4953900709219858,0.5615234375,0.568359375,0.4970703125,0.0,0.5,0.5,0.0
8460,1,0.2793081317784812,1.0,0.8,0.5,0,1,0.4954497104361187,0.544921875,0.55859375,0.4970703125,0.5,0.5,1.0,1.0
8461,0,0.4567210400605591,0.0,0.2,0.5,0,1,0.4953911604821555,0.55859375,0.56640625,0.4970703125,0.0,0.0,0.5,0.5
8462,0,0.4322520178621855,0.0,0.2,0.5,0,1,0.4953326243648824,0.5419921875,0.5556640625,0.4970703125,0.5,0.5,0.0,0.0
8463,0,0.5166254818490402,0.0,0.2,0.5,0,1,0.4952741020793951,0.525390625,0.5458984375,0.4970703125,0.0,0.5,0.5,0.0
8464,0,0.4862555581184811,0.0,0.2,0.5,0,1,0.4952155936207915,0.509765625,0.537109375,0.4970703125,0.5,0.5,0.0,0.0
8465,0,0.4223371133470804,0.0,0.2,0.5,0,1,0.495157098984172,0.494140625,0.52734375,0.49609375,0.0,0.5,0.5,0.0
8466,1,0.5402379680754661,1.0,0.8,0.5,0,1,0.4952167237510334,0.4794921875,0.5185546875,0.49609375,0.5,1.0,1.0,0.5
8467,1,0.3161538547800965,1.0,0.8,0.5,0,1,0.495276334435522,0.4951171875,0.52734375,0.49609375,1.0,0.5,0.5,1.0
8468,0,0.4266223058232543,0.0,0.2,0.5,0,1,0.4952178533475027,0.509765625,0.53515625,0.4970703125,0.5,0.5,0.0,0.0
8469,0,0.2989519993080434,0.0,0.2,0.5,0,1,0.495159386068477,0.4951171875,0.525390625,0.49609375,0.0,0.5,0.5,0.0
8470,0,0.4131077503208062,0.0,0.2,0.5,0,1,0.4951009325935545,0.4794921875,0.517578125,0.49609375,0.5,0.5,0.0,0.0
8471,0,0.4950473471040896,0.0,0.2,0.5,0,1,0.495042492917847,0.46484375,0.5087890625,0.49609375,0.0,0.0,0.5,0.5
8472,1,0.3655767129549816,1.0,0.8,0.5,0,1,0.4951020889885518,0.451171875,0.5009765625,0.49609375,0.5,0.5,1.0,1.0
8473,1,0.5060233877673186,1.0,0.8,0.5,0,1,0.4951616709936275,0.4677734375,0.5087890625,0.49609375,1.0,0.5,0.5,1.0
8474,0,0.3231165403662871,0.0,0.2,0.5,0,1,0.4951032448377581,0.4833984375,0.5166015625,0.49609375,0.5,0.5,0.0,0.0
8475,1,0.41596954998211,1.0,0.8,0.5,0,1,0.4951628126474752,0.46875,0.5078125,0.49609375,1.0,0.5,0.5,1.0
8476,0,0.3988469731072558,0.0,0.2,0.5,0,1,0.4951044001415595,0.4853515625,0.515625,0.49609375,0.5,0.0,0.0,0.5
8477,1,0.6903530398438427,1.0,0.8,0.5,0,1,0.4951639537626798,0.470703125,0.5078125,0.49609375,1.0,0.5,0.5,1.0
8478,0,0.3715602252332615,0.0,0.2,0.5,0,1,0.495105554900342,0.486328125,0.515625,0.49609375,0.5,0.5,0.0,0.0
8479,1,0.4510110756325863,1.0,0.8,0.5,0,1,0.4951650943396226,0.4716796875,0.5068359375,0.49609375,1.0,0.5,0.5,1.0
8480,1,0.5758172180221034,1.0,0.8,0.5,0,1,0.4952246197382384,0.48828125,0.5146484375,0.49609375,0.5,0.5,1.0,1.0
8481,1,0.6147215773575428,1.0,0.8,0.5,0,1,0.4952841311011554,0.5029296875,0.5224609375,0.49609375,1.0,1.0,0.5,0.5
8482,1,0.3631145035487992,1.0,0.8,0.5,0,1,0.4953436284333372,0.5185546875,0.5302734375,0.4970703125,0.5,0.5,1.0,1.0
8483,1,0.5608080864214068,1.0,0.8,0.5,0,1,0.4954031117397454,0.533203125,0.5380859375,0.4970703125,1.0,0.5,0.5,1.0
8484,1,0.4469905190077196,1.0,0.8,0.5,0,1,0.4954625810253388,0.546875,0.5458984375,0.4970703125,0.5,0.5,1.0,1.0
8485,0,0.4390545119852922,0.0,0.2,0.5,0,1,0.4954041951449446,0.560546875,0.5537109375,0.4970703125,0.0,0.5,0.5,0.0
8486,1,0.6062412460278458,1.0,0.8,0.5,0,1,0.4954636502886768,0.5439453125,0.544921875,0.4970703125,0.5,1.0,1.0,0.5
8487,1,0.4959850181883672,1.0,0.8,0.5,0,1,0.4955230914231857,0.5576171875,0.552734375,0.4970703125,1.0,0.5,0.5,1.0
8488,0,0.4723578932173842,0.0,0.2,0.5,0,1,0.49546471904818,0.5712890625,0.560546875,0.4970703125,0.5,0.5,0.0,0.0
8489,0,0.6577559348198567,0.0,0.2,0.5,0,1,0.4954063604240282,0.5537109375,0.5498046875,0.4970703125,0.0,0.5,0.5,0.0
8490,0,0.5263682039609783,0.0,0.2,0.5,0,1,0.4953480155458721,0.537109375,0.541015625,0.4970703125,0.5,0.5,0.0,0.0
8491,0,0.6267041172221112,0.0,0.2,0.5,0,1,0.4952896844088554,0.5205078125,0.53125,0.4970703125,0.0,0.0,0.5,0.5
8492,0,0.6184748103454312,0.0,0.2,0.5,0,1,0.4952313670081243,0.5048828125,0.5224609375,0.4970703125,0.5,0.5,0.0,0.0
8493,1,0.5600480811840398,1.0,0.8,0.5,0,1,0.495290793501295,0.4892578125,0.5146484375,0.49609375,1.0,0.5,0.5,1.0
8494,0,0.5662760578347849,0.0,0.2,0.5,0,1,0.4952324896998234,0.5048828125,0.5224609375,0.4970703125,0.5,0.5,0.0,0.0
8495,0,0.4036878605872054,0.0,0.2,0.5,0,1,0.4951741996233522,0.490234375,0.513671875,0.49609375,0.0,0.5,0.5,0.0
8496,0,0.4934816430708041,0.0,0.2,0.5,0,1,0.4951159232670354,0.474609375,0.505859375,0.49609375,0.5,0.0,0.0,0.5
8497,1,0.5396536887328299,1.0,0.8,0.5,0,1,0.4951753353730289,0.4609375,0.4970703125,0.49609375,1.0,0.5,0.5,1.0
8498,0,0.6224729780543943,0.0,0.2,0.5,0,1,0.495117072596776,0.4765625,0.5048828125,0.49609375,0.5,0.5,0.0,0.0
8499,0,0.3403338255426128,0.0,0.2,0.5,0,1,0.4950588235294118,0.462890625,0.4970703125,0.49609375,0.0,0.5,0.5,0.0
8500,0,0.4083847918295843,0.0,0.2,0.5,0,1,0.4950005881660981,0.4482421875,0.4892578125,0.49609375,0.5,0.5,0.0,0.0
8501,1,0.7056893853538256,1.0,0.8,0.5,0,1,0.4950599858856739,0.435546875,0.482421875,0.49609375,1.0,1.0,0.5,0.5
8502,0,0.5180419714174236,0.0,0.2,0.5,0,1,0.4950017640832647,0.4521484375,0.490234375,0.49609375,0.5,0.5,0.0,0.0
8503,0,0.4933290751018799,0.0,0.2,0.5,0,1,0.4949435559736594,0.4384765625,0.482421875,0.49609375,0.0,0.5,0.5,0.0
8504,0,0.4971646020213243,0.0,0.2,0.5,0,1,0.4948853615520282,0.42578125,0.4755859375,0.49609375,0.5,0.5,0.0,0.0
8505,0,0.5484804751090061,0.0,0.2,0.5,0,1,0.4948271808135434,0.412109375,0.46875,0.49609375,0.0,0.5,0.5,0.0
8506,1,0.5817301241112236,1.0,0.8,0.5,0,1,0.4948865640061126,0.400390625,0.4619140625,0.49609375,0.5,1.0,1.0,0.5
8507,0,0.589530575796489,0.0,0.2,0.5,0,1,0.4948283968030089,0.41796875,0.4697265625,0.49609375,0.0,0.5,0.5,0.0
8508,1,0.4237483733201342,1.0,0.8,0.5,0,1,0.4948877658949348,0.4052734375,0.462890625,0.49609375,0.5,0.5,1.0,1.0
8509,1,0.6437594358274406,1.0,0.8,0.5,0,1,0.4949471210340775,0.423828125,0.470703125,0.49609375,1.0,0.5,0.5,1.0
8510,0,0.619743601214478,0.0,0.2,0.5,0,1,0.4948889672188932,0.4404296875,0.478515625,0.49609375,0.5,0.5,0.0,0.0
8511,1,0.4335121664593037,1.0,0.8,0.5,0,1,0.4949483082706767,0.427734375,0.470703125,0.49609375,1.0,1.0,0.5,0.5
8512,1,0.5491133143993155,1.0,0.8,0.5,0,1,0.4950076353811817,0.4443359375,0.478515625,0.49609375,0.5,0.5,1.0,1.0
8513,0,0.5436178725997206,0.0,0.2,0.5,0,1,0.494949494949495,0.4619140625,0.486328125,0.49609375,0.0,0.5,0.5,0.0
8514,1,0.7483625478023692,1.0,0.8,0.5,0,1,0.4950088079859072,0.447265625,0.4794921875,0.49609375,0.5,0.5,1.0,1.0
8515,1,0.625087499461025,1.0,0.8,0.5,0,1,0.4950681070925317,0.4638671875,0.4873046875,0.49609375,1.0,0.5,0.5,1.0
8516,1,0.4134775277726573,1.0,0.8,0.5,0,1,0.495127392274275,0.48046875,0.4951171875,0.49609375,0.5,1.0,1.0,0.5
8517,1,0.3847617122246664,1.0,0.8,0.5,0,1,0.4951866635360413,0.49609375,0.5029296875,0.49609375,1.0,0.5,0.5,1.0
8518,0,0.246823532738909,0.0,0.2,0.5,0,1,0.4951285362131705,0.51171875,0.5107421875,0.49609375,0.5,0.5,0.0,0.0
8519,1,0.5676801132079626,1.0,0.8,0.5,0,1,0.49518779342723,0.49609375,0.501953125,0.49609375,1.0,0.5,0.5,1.0
8520,1,0.4176450566450993,1.0,0.8,0.5,0,1,0.4952470367327778,0.5107421875,0.509765625,0.49609375,0.5,0.5,1.0,1.0
8521,0,0.499834513922719,0.0,0.2,0.5,0,1,0.4951889227880779,0.525390625,0.517578125,0.4970703125,0.0,0.0,0.5,0.5
8522,1,0.4707341966316754,1.0,0.8,0.5,0,1,0.4952481520591341,0.509765625,0.509765625,0.49609375,0.5,0.5,1.0,1.0
8523,1,0.3286664351721037,1.0,0.8,0.5,0,1,0.49530736743313,0.5244140625,0.517578125,0.4970703125,1.0,0.5,0.5,1.0
8524,0,0.5277512868944209,0.0,0.2,0.5,0,1,0.4952492668621701,0.5390625,0.525390625,0.4970703125,0.5,0.5,0.0,0.0
8525,1,0.4531587927706788,1.0,0.8,0.5,0,1,0.4953084682148722,0.5224609375,0.5166015625,0.4970703125,1.0,0.5,0.5,1.0
